code,handle,title,decision,n_images,image_verified,image_match_score,image_sources,primary_url,id,thumbnail
QSWP-350101P06,leka-project-5b2kckm9,SACRAMENTO,vendor_doc_no_images,0,,,,,prod_01KNKXM6G4PNF08GR4VP4SQHHY,https://catalogs.leka.studio/api/i/leka-project/_placeholder/leka-coming-soon.png
QSWP-350101P11,leka-project-bhya97rx,SACRAMENTO,vendor_doc_no_images,0,,,,,prod_01KNKXM6WYXAABFJB7H1XM3QRQ,https://catalogs.leka.studio/api/i/leka-project/_placeholder/leka-coming-soon.png
QSWP-350101P12,leka-project-xn81cl2h,SACRAMENTO,vendor_doc_no_images,0,,,,,prod_01KNKXM7A37B2QRC8NXD8K953E,https://catalogs.leka.studio/api/i/leka-project/_placeholder/leka-coming-soon.png
QSWP-350101P13,leka-project-15ibvkj6,SACRAMENTO,vendor_doc_no_images,0,,,,,prod_01KNKXM7Q70V2F41N7VVX2G7NC,https://catalogs.leka.studio/api/i/leka-project/_placeholder/leka-coming-soon.png
QSWP-350102N00,leka-project-pzl6dmq7,CHARLOTTE,vendor_doc_no_images,0,,,,,prod_01KNKXM85SMVSF0A9ZPG408FG1,https://catalogs.leka.studio/api/i/leka-project/_placeholder/leka-coming-soon.png
QSWP-350102N32,leka-project-p80gzyxs,CHARLOTTE,vendor_doc_no_images,0,,,,,prod_01KNKXM8K4XFKF3AQTDPBQEYG7,https://catalogs.leka.studio/api/i/leka-project/_placeholder/leka-coming-soon.png
QSWP-350102N33,leka-project-lokc4dtt,CHARLOTTE,vendor_doc_no_images,0,,,,,prod_01KNKXM96YJPWV3WAMFPPFG044,https://catalogs.leka.studio/api/i/leka-project/_placeholder/leka-coming-soon.png
QSWP-350102P00,leka-project-t0m71b00,CHARLOTTE,vendor_doc_no_images,0,,,,,prod_01KNKXM9M42MDERZA11VVVQE9N,https://catalogs.leka.studio/api/i/leka-project/_placeholder/leka-coming-soon.png
QSWP-350102P32,leka-project-1seygzl8,CHARLOTTE,vendor_doc_no_images,0,,,,,prod_01KNKXMA2PXR60K05GQ0SYPTSH,https://catalogs.leka.studio/api/i/leka-project/_placeholder/leka-coming-soon.png
QSWP-350102P33,leka-project-5sff8qxt,CHARLOTTE,vendor_doc_no_images,0,,,,,prod_01KNKXMAFXFHNS3M5A6NZ1H6HC,https://catalogs.leka.studio/api/i/leka-project/_placeholder/leka-coming-soon.png
QSWP-350103N06,leka-project-t29v3gnn,NAPLES,vendor_doc_no_images,0,,,,,prod_01KNKXMAX6BV4D11N04FQZGDER,https://catalogs.leka.studio/api/i/leka-project/_placeholder/leka-coming-soon.png
QSWP-350103N11,leka-project-qb1lv724,NAPLES,vendor_doc_no_images,0,,,,,prod_01KNKXMBBT7740JMG499NVKGA5,https://catalogs.leka.studio/api/i/leka-project/_placeholder/leka-coming-soon.png
QSWP-350103N12,leka-project-b3qwowt7,NAPLES,vendor_doc_no_images,0,,,,,prod_01KNKXMBXA9J8RFGWKM0WH3XK0,https://catalogs.leka.studio/api/i/leka-project/_placeholder/leka-coming-soon.png
QSWP-350103N13,leka-project-rr2spgai,NAPLES,vendor_doc_no_images,0,,,,,prod_01KNKXMCAXY84WMJNCATETETJH,https://catalogs.leka.studio/api/i/leka-project/_placeholder/leka-coming-soon.png
QSWP-350103P06,leka-project-ar4u2yz4,NAPLES,vendor_doc_no_images,0,,,,,prod_01KNKXMCSA48NT0Q15RMPPBCHE,https://catalogs.leka.studio/api/i/leka-project/_placeholder/leka-coming-soon.png
QSWP-350103P11,leka-project-8foiurqy,NAPLES,vendor_doc_no_images,0,,,,,prod_01KNKXMD78Y6MN1NDNRVWX9NMW,https://catalogs.leka.studio/api/i/leka-project/_placeholder/leka-coming-soon.png
QSWP-350103P12,leka-project-vo2f9glh,NAPLES,vendor_doc_no_images,0,,,,,prod_01KNKXMDMXVZH1K5N24JFVKCD5,https://catalogs.leka.studio/api/i/leka-project/_placeholder/leka-coming-soon.png
QSWP-350103P13,leka-project-n9nl5gsb,NAPLES,vendor_doc_no_images,0,,,,,prod_01KNKXME37JM0A6MYYNTKCHHAZ,https://catalogs.leka.studio/api/i/leka-project/_placeholder/leka-coming-soon.png
QSWP-350104N06,leka-project-kbrz7g7p,DOVER,vendor_doc_no_images,0,,,,,prod_01KNKXMEH2X5J8EP19TFT737XT,https://catalogs.leka.studio/api/i/leka-project/_placeholder/leka-coming-soon.png
QSWP-350104N11,leka-project-nii8wymy,DOVER,vendor_doc_no_images,0,,,,,prod_01KNKXMF5DH0XVSHZ9M63S7C2A,https://catalogs.leka.studio/api/i/leka-project/_placeholder/leka-coming-soon.png
QSWP-350104N12,leka-project-ky1roxo9,DOVER,vendor_doc_no_images,0,,,,,prod_01KNKXMFJ8VY2EJFP3YTZ2F4V4,https://catalogs.leka.studio/api/i/leka-project/_placeholder/leka-coming-soon.png
QSWP-350104N13,leka-project-kr0icr87,DOVER,vendor_doc_no_images,0,,,,,prod_01KNKXMG0KNXVPG1XP6QR4R12Y,https://catalogs.leka.studio/api/i/leka-project/_placeholder/leka-coming-soon.png
QSWP-350104P06,leka-project-hsp9dspb,DOVER,vendor_doc_no_images,0,,,,,prod_01KNKXMGDY356KTQH9J7N0G2PZ,https://catalogs.leka.studio/api/i/leka-project/_placeholder/leka-coming-soon.png
QSWP-350104P11,leka-project-t24jqxtq,DOVER,vendor_doc_no_images,0,,,,,prod_01KNKXMGV711NGY76DPZHT25SW,https://catalogs.leka.studio/api/i/leka-project/_placeholder/leka-coming-soon.png
QSWP-350104P12,leka-project-da3olb1l,DOVER,vendor_doc_no_images,0,,,,,prod_01KNKXMH96FTXT7DWZTEJ89TN8,https://catalogs.leka.studio/api/i/leka-project/_placeholder/leka-coming-soon.png
QSWP-350104P13,leka-project-7qju6klh,DOVER,vendor_doc_no_images,0,,,,,prod_01KNKXMHWX0P0ZKKZR25QEVJBR,https://catalogs.leka.studio/api/i/leka-project/_placeholder/leka-coming-soon.png
QSWP-350105N00,leka-project-ek77sa8y,POTOMAC,vendor_doc_no_images,0,,,,,prod_01KNKXMJB788ZR5CV25AG4BC94,https://catalogs.leka.studio/api/i/leka-project/_placeholder/leka-coming-soon.png
QSWP-350105N32,leka-project-qbz080td,POTOMAC,vendor_doc_no_images,0,,,,,prod_01KNKXMJTG3W3JEHTCSHPFZ837,https://catalogs.leka.studio/api/i/leka-project/_placeholder/leka-coming-soon.png
QSWP-350105N33,leka-project-wi73iksg,POTOMAC,vendor_doc_no_images,0,,,,,prod_01KNKXMK8MV454RZSJ8HD99B21,https://catalogs.leka.studio/api/i/leka-project/_placeholder/leka-coming-soon.png
QSWP-350105P00,leka-project-yf1dvrmu,POTOMAC,vendor_doc_no_images,0,,,,,prod_01KNKXMKPC4RFPT1CHJY9ESEAJ,https://catalogs.leka.studio/api/i/leka-project/_placeholder/leka-coming-soon.png
QSWP-350105P32,leka-project-5y480m45,POTOMAC,vendor_doc_no_images,0,,,,,prod_01KNKXMM34EVVCDEPCYMEB54VR,https://catalogs.leka.studio/api/i/leka-project/_placeholder/leka-coming-soon.png
QSWP-350105P33,leka-project-vqc8ehu3,POTOMAC,vendor_doc_no_images,0,,,,,prod_01KNKXMMGZJW1C2WN46V98PY70,https://catalogs.leka.studio/api/i/leka-project/_placeholder/leka-coming-soon.png
QSWP-350106N06,leka-project-djhstmfy,NAPLES,vendor_doc_no_images,0,,,,,prod_01KNKXMMYNTP09XA0HGF9WXH0J,https://catalogs.leka.studio/api/i/leka-project/_placeholder/leka-coming-soon.png
QSWP-350106N11,leka-project-lltv5ru5,NAPLES,vendor_doc_no_images,0,,,,,prod_01KNKXMNJRBMS5G3KMVRHTXNF1,https://catalogs.leka.studio/api/i/leka-project/_placeholder/leka-coming-soon.png
QSWP-350106N12,leka-project-q6yprrpb,NAPLES,vendor_doc_no_images,0,,,,,prod_01KNKXMP15Q1NYXNGQZF5B15EZ,https://catalogs.leka.studio/api/i/leka-project/_placeholder/leka-coming-soon.png
QSWP-350106N13,leka-project-rlv7bugk,NAPLES,vendor_doc_no_images,0,,,,,prod_01KNKXMPF378VQXV6J55C95F3P,https://catalogs.leka.studio/api/i/leka-project/_placeholder/leka-coming-soon.png
QSWP-350106P06,leka-project-tpevl5x4,NAPLES,vendor_doc_no_images,0,,,,,prod_01KNKXMPX1YH1XK21BZ33AH8BP,https://catalogs.leka.studio/api/i/leka-project/_placeholder/leka-coming-soon.png
QSWP-350106P11,leka-project-44q5gzdg,NAPLES,vendor_doc_no_images,0,,,,,prod_01KNKXMQBP45FT37CBCQCYKFTG,https://catalogs.leka.studio/api/i/leka-project/_placeholder/leka-coming-soon.png
QSWP-350106P12,leka-project-bvt78sbq,NAPLES,vendor_doc_no_images,0,,,,,prod_01KNKXMQSPJ1V2SYAHG6SMKMR3,https://catalogs.leka.studio/api/i/leka-project/_placeholder/leka-coming-soon.png
QSWP-350106P13,leka-project-h3g8x7dn,NAPLES,vendor_doc_no_images,0,,,,,prod_01KNKXMR7953FVATNFZQMSQ0AZ,https://catalogs.leka.studio/api/i/leka-project/_placeholder/leka-coming-soon.png
QSWP-350107N00,leka-project-zw97sp73,MARYLAND,vendor_doc_no_images,0,,,,,prod_01KNKXMRMHCYBNC70F9WEVQ7TH,https://catalogs.leka.studio/api/i/leka-project/_placeholder/leka-coming-soon.png
QSWP-350107N11,leka-project-ecct10cl,MARYLAND,vendor_doc_no_images,0,,,,,prod_01KNKXMS29NPW3NDQ8QR6SHY0Q,https://catalogs.leka.studio/api/i/leka-project/_placeholder/leka-coming-soon.png
QSWP-350107N12,leka-project-8tpej7ip,MARYLAND,vendor_doc_no_images,0,,,,,prod_01KNKXMSFV2AM20VBGK82JFVPP,https://catalogs.leka.studio/api/i/leka-project/_placeholder/leka-coming-soon.png
QSWP-350107N13,leka-project-lekovk8e,MARYLAND,vendor_doc_no_images,0,,,,,prod_01KNKXMSX2XS6NDW3M1AJ8XCWW,https://catalogs.leka.studio/api/i/leka-project/_placeholder/leka-coming-soon.png
QSWP-350107P00,leka-project-7elvdvv9,MARYLAND,vendor_doc_no_images,0,,,,,prod_01KNKXMTB587KYTHQGMG7E91RF,https://catalogs.leka.studio/api/i/leka-project/_placeholder/leka-coming-soon.png
QSWP-350107P11,leka-project-mkjeg3jw,MARYLAND,vendor_doc_no_images,0,,,,,prod_01KNKXMV5J4F9S6MQV8ND59A69,https://catalogs.leka.studio/api/i/leka-project/_placeholder/leka-coming-soon.png
QSWP-350107P12,leka-project-8fgsnigy,MARYLAND,vendor_doc_no_images,0,,,,,prod_01KNKXMVM1GRSKJC9CEJQ73FJC,https://catalogs.leka.studio/api/i/leka-project/_placeholder/leka-coming-soon.png
QSWP-350107P13,leka-project-obqhg621,MARYLAND,vendor_doc_no_images,0,,,,,prod_01KNKXMW20KSY0ZFGR7AED134H,https://catalogs.leka.studio/api/i/leka-project/_placeholder/leka-coming-soon.png
QSWP-350108N00,leka-project-yo6iqeth,QUEBEC,vendor_doc_no_images,0,,,,,prod_01KNKXMWFRWQBJ727EQDVMPCYM,https://catalogs.leka.studio/api/i/leka-project/_placeholder/leka-coming-soon.png
QSWP-350108N32,leka-project-v7rkxr8m,QUEBEC,vendor_doc_no_images,0,,,,,prod_01KNKXMWX8YEE13NFQ7JTC5G67,https://catalogs.leka.studio/api/i/leka-project/_placeholder/leka-coming-soon.png
QSWP-350108N33,leka-project-5fs2zd73,QUEBEC,vendor_doc_no_images,0,,,,,prod_01KNKXMXGX6PZS3KX63DR3DKQX,https://catalogs.leka.studio/api/i/leka-project/_placeholder/leka-coming-soon.png
QSWP-350108P00,leka-project-wpcfss11,QUEBEC,vendor_doc_no_images,0,,,,,prod_01KNKXMXZ9T7EP1T4CSRMNMBGW,https://catalogs.leka.studio/api/i/leka-project/_placeholder/leka-coming-soon.png
QSWP-350108P32,leka-project-oskqp0s2,QUEBEC,vendor_doc_no_images,0,,,,,prod_01KNKXMYDVPNWSRZ20PD7MN9ZE,https://catalogs.leka.studio/api/i/leka-project/_placeholder/leka-coming-soon.png
QSWP-350108P33,leka-project-yf80ukna,QUEBEC,vendor_doc_no_images,0,,,,,prod_01KNKXMYVJY7GN1XRTJ6C1P3Z2,https://catalogs.leka.studio/api/i/leka-project/_placeholder/leka-coming-soon.png
QSYJ001320-V03,leka-project-0okywrav,7 SEAS,vendor_doc_no_images,0,,,,,prod_01KNKXMZQ08K3PFR1KZQZR4FZM,https://catalogs.leka.studio/api/i/leka-project/_placeholder/leka-coming-soon.png
QSYJ001370-V02,leka-project-wgnv8wha,TUGBOAT TOM,vendor_doc_no_images,0,,,,,prod_01KNKXN1Z34X3XJ2Q5QPNBW8C9,https://catalogs.leka.studio/api/i/leka-project/_placeholder/leka-coming-soon.png
SPS-0801-1A,leka-project-k3tdo46z,"5"" Single Post Swing 8ft 1- Bay W/ARM",vendor_doc_no_images,0,,,,,prod_01KNKXN4RB9NNJTYWAPZEWK3PM,https://catalogs.leka.studio/api/i/leka-project/_placeholder/leka-coming-soon.png
SPS-0801-1A-113,leka-project-2r9ascpl,Single Post Swing w/Arm,vendor_doc_no_images,0,,0.9,"The description states 'Single Post Swing', but the image clearly shows a swing supported by two distinct vertical posts.",,prod_01KNKXN55KMHGSAYJPK4KT9S6H,https://catalogs.leka.studio/api/i/leka-project/_placeholder/leka-coming-soon.png
SPS-0801-SF,leka-project-lawtwwac,"5"" Single Post Swing w/ Shade 8ft-1 Bay",vendor_doc_no_images,0,,,,,prod_01KNKXN5JXVDCRNTG9TM85SFVC,https://catalogs.leka.studio/api/i/leka-project/_placeholder/leka-coming-soon.png
SPS-0801-TS,leka-project-f0y7nrx6,"5"" Single Post Swing Bucket Tree Swing",vendor_doc_no_images,0,,,,,prod_01KNKXN60PWHCMBQW36Z3YQ3RP,https://catalogs.leka.studio/api/i/leka-project/_placeholder/leka-coming-soon.png
SPS-0802,leka-project-c801u5i8,"5"" Single Post Swing 8ft-2 Bay",vendor_doc_no_images,0,,0.8,"The description specifies '2 Bay', which typically implies two swing positions or bays, but the image clearly shows a swing set with three individual swings/bays.",,prod_01KNKXN6WJ5RHDJXDMA0K97J72,https://catalogs.leka.studio/api/i/leka-project/_placeholder/leka-coming-soon.png
SPS-0802-SF,leka-project-g9vx74pv,"5"" Single Post Swing w/ Shade 8ft-2 Bay",vendor_doc_no_images,0,,,,,prod_01KNKXN7R4J2J9PNCG9GGT736T,https://catalogs.leka.studio/api/i/leka-project/_placeholder/leka-coming-soon.png
SPS-0803,leka-project-ra6ktjir,"5"" Single Post Swing 8ft-3 Bay",vendor_doc_no_images,0,,0.9,"The product description states '3 Bay', which typically implies three swinging positions or sections. However, the image clearly displays a total of four individual swinging positions (three belt swings and one bucket swing).",,prod_01KNKXN86PT4SSZJ6QZB245K7M,https://catalogs.leka.studio/api/i/leka-project/_placeholder/leka-coming-soon.png
SPS-0803-SF,leka-project-l4tfu77m,"5"" Single Post Swing w/ Shade 8ft-3 Bay",vendor_doc_no_images,0,,,,,prod_01KNKXN900XDAA83QK5V85AY0A,https://catalogs.leka.studio/api/i/leka-project/_placeholder/leka-coming-soon.png
SPS-0804-SF,leka-project-u8v3uo9t,"5"" Single Post Swing w/ Shade 8ft-4 Bay",vendor_doc_no_images,0,,,,,prod_01KNKXNA8MMGPJ9E9QPETNM8XP,https://catalogs.leka.studio/api/i/leka-project/_placeholder/leka-coming-soon.png
SR-21008,leka-project-34lgtplm,Pony Spring Rider (PE Panel),vendor_doc_no_images,0,,,,,prod_01KNKXNCK5ZK486CWE6NM9RHV1,https://catalogs.leka.studio/api/i/leka-project/_placeholder/leka-coming-soon.png
SR-21014,leka-project-ewdb9obp,Sand Excavator,vendor_doc_no_images,0,,0.7,"The image shows sand and water play tables or sensory stations with various bins, but it does not clearly depict a 'Sand Excavator' which typically refers to a specific type of digging machine or mechanism.",,prod_01KNKXNE8DFSWN5ZEQE2NGY54A,https://catalogs.leka.studio/api/i/leka-project/_placeholder/leka-coming-soon.png
SR-21015,leka-project-dbnplklc,Sand Digger,vendor_doc_no_images,0,,0.9,"The image shows a play table with an integrated bin, not a mechanical sand digger, which typically refers to equipment with a scoop or arm for moving sand.",,prod_01KNKXNENQ7BNRY2FKBZEQFFPF,https://catalogs.leka.studio/api/i/leka-project/_placeholder/leka-coming-soon.png
SW35RP-A0001,leka-project-ohzj70ab,Wiseskywalker - Ring Deck Set A,vendor_doc_no_images,0,,,,,prod_01KNKXNXTJ58V0XA4BMT8513RP,https://catalogs.leka.studio/api/i/leka-project/_placeholder/leka-coming-soon.png
SW35RP-A0002,leka-project-luo7d6yr,Wiseskywalker - Ring Deck Set B,vendor_doc_no_images,0,,,,,prod_01KNKXNY98RTM0YZB8RAZ8DX85,https://catalogs.leka.studio/api/i/leka-project/_placeholder/leka-coming-soon.png
SW35RP-A0003,leka-project-rpvubesi,Wiseskywalker - Ring Deck Set C,vendor_doc_no_images,0,,,,,prod_01KNKXNYPG6WGCBWS21MWXWE2K,https://catalogs.leka.studio/api/i/leka-project/_placeholder/leka-coming-soon.png
SW35RP-A0004,leka-project-psslqkwl,Wiseskywalker - Ring Deck Set D,vendor_doc_no_images,0,,,,,prod_01KNKXNZ3P0RCH0JXVPDWPS9EE,https://catalogs.leka.studio/api/i/leka-project/_placeholder/leka-coming-soon.png
SW35RP-A0005,leka-project-zsypqdw2,Wiseskywalker - Ring Deck Set E,vendor_doc_no_images,0,,,,,prod_01KNKXNZGQMG0YP11PPMGXRWZH,https://catalogs.leka.studio/api/i/leka-project/_placeholder/leka-coming-soon.png
SW35RP-A0006,leka-project-egkh5njb,Wiseskywalker - Ring Deck Set F,vendor_doc_no_images,0,,,,,prod_01KNKXNZXNAVGEF8RBB1FGY6P6,https://catalogs.leka.studio/api/i/leka-project/_placeholder/leka-coming-soon.png
SW35SC-A0001,leka-project-262yb71i,Wiseskywalker - Natural Hut Set A,vendor_doc_no_images,0,,,,,prod_01KNKXP0AVRAMF77JYXE1XK8C1,https://catalogs.leka.studio/api/i/leka-project/_placeholder/leka-coming-soon.png
SW35SC-A0002,leka-project-drt5uwqf,Wiseskywalker - Natural Hut Set B,vendor_doc_no_images,0,,,,,prod_01KNKXP0Z4XH588W8KNP4GKM1R,https://catalogs.leka.studio/api/i/leka-project/_placeholder/leka-coming-soon.png
SW35SC-A0003,leka-project-4f3jn782,Wiseskywalker - Natural Hut Set C,vendor_doc_no_images,0,,,,,prod_01KNKXP1CBF99AD6WP3KS413FP,https://catalogs.leka.studio/api/i/leka-project/_placeholder/leka-coming-soon.png
SW35SC-A0004,leka-project-6p0ts6i6,Wiseskywalker - Natural Hut Set D,vendor_doc_no_images,0,,,,,prod_01KNKXP1S95CAS09N4Q1069J97,https://catalogs.leka.studio/api/i/leka-project/_placeholder/leka-coming-soon.png
SW35TH-A0001,leka-project-t7o0bem3,Wiseskywalker - Forest Hut Set A,vendor_doc_no_images,0,,,,,prod_01KNKXP260WWE77Q75636YC0PD,https://catalogs.leka.studio/api/i/leka-project/_placeholder/leka-coming-soon.png
SW35TH-A0002,leka-project-p00jiywa,Wiseskywalker - Forest Hut Set B,vendor_doc_no_images,0,,,,,prod_01KNKXP2K4Y8DZZGC708W030GZ,https://catalogs.leka.studio/api/i/leka-project/_placeholder/leka-coming-soon.png
SW35TH-A0003,leka-project-fx3wd0my,Wiseskywalker - Forest Hut Set C,vendor_doc_no_images,0,,,,,prod_01KNKXP30J5ZD1B5F87RSZXQHP,https://catalogs.leka.studio/api/i/leka-project/_placeholder/leka-coming-soon.png
SW35TH-A0004,leka-project-jvgwv5yj,Wiseskywalker - Forest Hut Set D,vendor_doc_no_images,0,,,,,prod_01KNKXP3E91CMZ63RQF965JBZE,https://catalogs.leka.studio/api/i/leka-project/_placeholder/leka-coming-soon.png
SW35TH-A0005,leka-project-siol78i3,Wiseskywalker - Forest Hut Set E,vendor_doc_no_images,0,,,,,prod_01KNKXP3WC06V3JXT8MS92YZ2X,https://catalogs.leka.studio/api/i/leka-project/_placeholder/leka-coming-soon.png
TF0111-V04,leka-project-tr0mkuv4,Collage Trolley,vendor_doc_no_images,0,,,,,prod_01KNKXP49V7B55W2K9TP9YP1KN,https://catalogs.leka.studio/api/i/leka-project/_placeholder/leka-coming-soon.png
TF0115-V04,leka-project-gs4mdquj,Kley Art & Craft Cabinet,vendor_doc_no_images,0,,,,,prod_01KNKXP4QBCC2BNE5PPGBASYWS,https://catalogs.leka.studio/api/i/leka-project/_placeholder/leka-coming-soon.png
TF055,leka-project-3qt99hy6,Dripping Easel,vendor_doc_no_images,0,,1.0,"The image shows silhouettes of vehicles, which do not resemble a 'Dripping Easel' or any children's playground/furniture/outdoor equipment product.",,prod_01KNKXP84FEE79KN4WT8D0NP3W,https://catalogs.leka.studio/api/i/leka-project/_placeholder/leka-coming-soon.png
TF056,leka-project-1ouuxncb,Outdoor Pattern Roller Frame（Single）,vendor_doc_no_images,0,,0.9,"The image shows silhouettes or stencils of vehicles, not an 'Outdoor Pattern Roller Frame'. A roller frame would typically be a tool with a rolling mechanism to apply patterns, which is not depicted here.",,prod_01KNKXP8T8XCD0DCXRSWJCREWP,https://catalogs.leka.studio/api/i/leka-project/_placeholder/leka-coming-soon.png
TF057,leka-project-r7c2f9qq,Outdoor Pattern Roller Frame（Double）,vendor_doc_no_images,0,,0.9,"The image shows individual vehicle patterns or stencils, not an 'Outdoor Pattern Roller Frame (Double)'. It does not depict a frame or a roller.",,prod_01KNKXP97Q8SJBRE69GGNJVHHK,https://catalogs.leka.studio/api/i/leka-project/_placeholder/leka-coming-soon.png
TF67-V02,leka-project-dmj0o00n,Da Vinci Drying Rack,vendor_doc_no_images,0,,,,,prod_01KNKXPBTPJZ414VYB4H10NZZD,https://catalogs.leka.studio/api/i/leka-project/_placeholder/leka-coming-soon.png
TF68-V02,leka-project-bj53xsnq,Corner Bulletin Board - Science,vendor_doc_no_images,0,,,,,prod_01KNKXPC8388J3WHBB5003QY1V,https://catalogs.leka.studio/api/i/leka-project/_placeholder/leka-coming-soon.png
TF69-V02,leka-project-0g9520z0,Corner Bulletin Board - Art,vendor_doc_no_images,0,,,,,prod_01KNKXPCVVFYATDNRP4Y7BKAYZ,https://catalogs.leka.studio/api/i/leka-project/_placeholder/leka-coming-soon.png
TF70-V02,leka-project-l2qujxi8,Corner Bulletin Board - Blocks,vendor_doc_no_images,0,,,,,prod_01KNKXPDACRQD8SDR5M5BTRDWE,https://catalogs.leka.studio/api/i/leka-project/_placeholder/leka-coming-soon.png
TF71-V02,leka-project-g6dp9i7o,Corner Bulletin Board - Role Play,vendor_doc_no_images,0,,,,,prod_01KNKXPDQEEEMW47PPT4XCG3C6,https://catalogs.leka.studio/api/i/leka-project/_placeholder/leka-coming-soon.png
TF72-V01,leka-project-n6ly1k9j,Corner Bulletin Board - Music,vendor_doc_no_images,0,,,,,prod_01KNKXPE4MB21X47619K3SDQ6Y,https://catalogs.leka.studio/api/i/leka-project/_placeholder/leka-coming-soon.png
TOT3523-0003DCL,leka-project-0yke55gv,Berlin Nursery - Animal Theme - Elephant,vendor_doc_no_images,0,,,,,prod_01KNKXPEJ21Y5S9TBCXYRE8HCK,https://catalogs.leka.studio/api/i/leka-project/_placeholder/leka-coming-soon.png
TOT35CL-0003,leka-project-3871g78e,DAHLIA,vendor_doc_no_images,0,,,,,prod_01KNKXPFTXBNW4PZSHP6E22Z9Y,https://catalogs.leka.studio/api/i/leka-project/_placeholder/leka-coming-soon.png
TOT35CL-0004,leka-project-4qthktgq,MADELINE,vendor_doc_no_images,0,,,,,prod_01KNKXPG7T58AY3QSF72XV6BA0,https://catalogs.leka.studio/api/i/leka-project/_placeholder/leka-coming-soon.png
TOT35CL-0011,leka-project-ej3hhgav,GNOMES HUT,vendor_doc_no_images,0,,,,,prod_01KNKXPK74CQ7WTNY2107ZATWN,https://catalogs.leka.studio/api/i/leka-project/_placeholder/leka-coming-soon.png
TOT40CL-E0001-121122,leka-project-fcao6wj9,WiseTOT - Lite Range Set 01 (Orange & Lime),vendor_doc_no_images,0,,,,,prod_01KNKXPN18KTSASVC6MX197PNQ,https://catalogs.leka.studio/api/i/leka-project/_placeholder/leka-coming-soon.png
TOT40CL-E0002-114122,leka-project-fg5ep730,WiseTOT - Lite Range Set 02 (Blue & Lime),vendor_doc_no_images,0,,,,,prod_01KNKXPNEZ23ZYVQEMAYSMAVB1,https://catalogs.leka.studio/api/i/leka-project/_placeholder/leka-coming-soon.png
TOT40CL-E0003-121122,leka-project-crdkyh86,WiseTOT - Lite Range Set 03 (Orange & Lime),vendor_doc_no_images,0,,,,,prod_01KNKXPP34Z11S4KTTAPJ2KHDE,https://catalogs.leka.studio/api/i/leka-project/_placeholder/leka-coming-soon.png
TOT40CL-E0004-122123,leka-project-0ut22q1s,WiseTOT - Lite Range Set 04 (Lime & Lagoon),vendor_doc_no_images,0,,,,,prod_01KNKXPPJC33V72XMXWDF6MXBM,https://catalogs.leka.studio/api/i/leka-project/_placeholder/leka-coming-soon.png
TOT40CL-E0005-121122,leka-project-g5j83dhy,WiseTOT - Lite Range Set 05 (Orange & Lime),vendor_doc_no_images,0,,,,,prod_01KNKXPPZDV3ATWQYYPZ3YTSG1,https://catalogs.leka.studio/api/i/leka-project/_placeholder/leka-coming-soon.png
TOT40CL-E0006-114122,leka-project-5p4mrnut,WiseTOT - Lite Range Set 10 (Blue & Lime),vendor_doc_no_images,0,,,,,prod_01KNKXPQCBHFET34JAKBB9HGFF,https://catalogs.leka.studio/api/i/leka-project/_placeholder/leka-coming-soon.png
TOT40CL-E0007-122123,leka-project-ju57rxg5,WiseTOT - Lite Range Set 07 (Lime & Lagoon),vendor_doc_no_images,0,,,,,prod_01KNKXPQS91C1BDW54JVEMNWKV,https://catalogs.leka.studio/api/i/leka-project/_placeholder/leka-coming-soon.png
TOT40CL-E0008-110122,leka-project-i4vq8f2r,WiseTOT - Lite Range Set 08 (Dark Green & Lime),vendor_doc_no_images,0,,,,,prod_01KNKXPR7BYN39C72R4AZ4N6JT,https://catalogs.leka.studio/api/i/leka-project/_placeholder/leka-coming-soon.png
